relative_timestamp,src_ip,dst_ip,src_port,dst_port,length,inter_arrival_time,rolling_avg_length,seq_num,header_len,flags_syn,flags_ack,flags_fin,flags_rst,flags_psh,flags_urg,is_malicious
1.0027339458465576,10.193.107.99,17.248.201.69,57901,443,1158,6.699562072753906e-05,191.7,611,52,0,0,0,0,0,0,0
1.0027987957000732,10.193.107.99,17.248.201.69,57901,443,1140,6.4849853515625e-05,296.9,1717,52,0,0,0,0,0,0,0
1.002830982208252,17.248.201.69,10.193.107.99,443,57901,52,3.218650817871094e-05,296.9,6399,52,0,0,0,0,0,0,0
1.0028619766235352,17.248.201.69,10.193.107.99,443,57901,52,3.0994415283203125e-05,289.0,6399,52,0,0,0,0,0,0,0
1.002936840057373,17.57.144.38,10.193.107.99,5223,57373,131,7.486343383789062e-05,296.9,561,52,0,0,0,0,0,0,1
1.0029759407043457,10.193.107.99,17.57.144.38,57373,5223,52,3.910064697265625e-05,287.6,2488,52,0,0,0,0,0,0,1
1.003018856048584,10.193.107.99,17.57.144.38,57373,5223,84,4.291534423828125e-05,287.6,2488,52,0,0,0,0,0,0,1
1.0030639171600342,17.57.144.38,10.193.107.99,5223,57373,131,4.506111145019531e-05,295.5,640,52,0,0,0,0,0,0,1
1.0030968189239502,10.193.107.99,17.57.144.38,57373,5223,52,3.2901763916015625e-05,290.4,2520,52,0,0,0,0,0,0,1
1.003138780593872,10.193.107.99,17.57.144.38,57373,5223,84,4.1961669921875e-05,293.6,2520,52,0,0,0,0,0,0,1
1.0032179355621338,17.248.201.69,10.193.107.99,443,57901,1290,7.915496826171875e-05,306.8,6399,52,0,0,0,0,0,0,0
1.0032727718353271,17.248.201.69,10.193.107.99,443,57901,447,5.4836273193359375e-05,237.5,7637,52,0,0,0,0,0,0,0
1.0033068656921387,10.193.107.99,17.248.201.69,57901,443,52,3.409385681152344e-05,237.5,2805,52,0,0,0,0,0,0,0
1.0033438205718994,17.57.144.38,10.193.107.99,5223,57373,159,3.695487976074219e-05,248.2,719,52,0,0,0,0,0,0,1
