relative_timestamp,src_ip,dst_ip,src_port,dst_port,length,is_malicious
61.866710901260376,10.193.107.99,64.233.185.207,57912,443,1290,0
61.866739988327026,10.193.107.99,64.233.185.207,57912,443,1290,0
61.866753816604614,64.233.185.207,10.193.107.99,443,57912,52,0
61.866766929626465,64.233.185.207,10.193.107.99,443,57912,52,0
61.8667938709259,10.193.107.99,64.233.185.207,57912,443,1290,0
61.86692690849304,10.193.107.99,64.233.185.207,57912,443,1290,0
61.866962909698486,10.193.107.99,64.233.185.207,57912,443,1290,0
61.86699295043945,10.193.107.99,64.233.185.207,57912,443,1290,0
61.86700797080994,64.233.185.207,10.193.107.99,443,57912,52,0
61.86720395088196,10.193.107.99,64.233.185.207,57912,443,1290,0
61.86725997924805,10.193.107.99,64.233.185.207,57912,443,1290,0
61.86727786064148,64.233.185.207,10.193.107.99,443,57912,52,0
61.86730694770813,10.193.107.99,64.233.185.207,57912,443,1290,0
61.86734080314636,10.193.107.99,64.233.185.207,57912,443,1290,0
61.867355823516846,64.233.185.207,10.193.107.99,443,57912,52,0
61.86738181114197,64.233.185.207,10.193.107.99,443,57912,52,0
61.86741280555725,10.193.107.99,64.233.185.207,57912,443,1290,0
61.8674578666687,10.193.107.99,64.233.185.207,57912,443,1290,0
61.8674898147583,10.193.107.99,64.233.185.207,57912,443,1290,0
61.86751985549927,10.193.107.99,64.233.185.207,57912,443,1290,0
61.867533922195435,64.233.185.207,10.193.107.99,443,57912,52,0
61.86756181716919,10.193.107.99,64.233.185.207,57912,443,1290,0
61.86763286590576,10.193.107.99,64.233.185.207,57912,443,1290,0
61.86764693260193,64.233.185.207,10.193.107.99,443,57912,52,0
61.867674827575684,64.233.185.207,10.193.107.99,443,57912,52,0
61.867703914642334,64.233.185.207,10.193.107.99,443,57912,52,0
61.867748975753784,10.193.107.99,64.233.185.207,57912,443,1290,0
61.86777877807617,10.193.107.99,64.233.185.207,57912,443,1290,0
61.86788487434387,10.193.107.99,64.233.185.207,57912,443,1290,0
61.867919921875,10.193.107.99,64.233.185.207,57912,443,1290,0
61.86804795265198,10.193.107.99,64.233.185.207,57912,443,1290,0
61.868077993392944,10.193.107.99,64.233.185.207,57912,443,1290,0
61.86810779571533,10.193.107.99,64.233.185.207,57912,443,1290,0
61.868135929107666,10.193.107.99,64.233.185.207,57912,443,1290,0
61.868247985839844,10.193.107.99,64.233.185.207,57912,443,1290,0
61.86828088760376,64.233.185.207,10.193.107.99,443,57912,52,0
61.86834692955017,10.193.107.99,64.233.185.207,57912,443,1290,0
61.86837887763977,10.193.107.99,64.233.185.207,57912,443,1290,0
61.86840796470642,10.193.107.99,64.233.185.207,57912,443,1290,0
61.86842179298401,64.233.185.207,10.193.107.99,443,57912,52,0
61.86847186088562,10.193.107.99,64.233.185.207,57912,443,1290,0
61.868528842926025,64.233.185.207,10.193.107.99,443,57912,52,0
61.868560791015625,10.193.107.99,64.233.185.207,57912,443,1290,0
61.86859893798828,10.193.107.99,64.233.185.207,57912,443,1290,0
61.86861300468445,64.233.185.207,10.193.107.99,443,57912,52,0
61.86863899230957,10.193.107.99,64.233.185.207,57912,443,1290,0
61.86866497993469,10.193.107.99,64.233.185.207,57912,443,1290,0
61.868677854537964,64.233.185.207,10.193.107.99,443,57912,52,0
61.86877989768982,64.233.185.207,10.193.107.99,443,57912,52,0
61.868807792663574,10.193.107.99,64.233.185.207,57912,443,1290,0
61.868934869766235,10.193.107.99,64.233.185.207,57912,443,1290,0
61.8689649105072,10.193.107.99,64.233.185.207,57912,443,1290,0
61.868990898132324,10.193.107.99,64.233.185.207,57912,443,1290,0
61.86900591850281,64.233.185.207,10.193.107.99,443,57912,52,0
61.86917996406555,10.193.107.99,64.233.185.207,57912,443,1290,0
61.869210958480835,10.193.107.99,64.233.185.207,57912,443,1290,0
61.86922287940979,64.233.185.207,10.193.107.99,443,57912,52,0
61.869234800338745,64.233.185.207,10.193.107.99,443,57912,52,0
61.86926078796387,10.193.107.99,64.233.185.207,57912,443,1290,0
61.86928987503052,10.193.107.99,64.233.185.207,57912,443,1290,0
61.869349002838135,10.193.107.99,64.233.185.207,57912,443,1290,0
61.869377851486206,10.193.107.99,64.233.185.207,57912,443,1290,0
61.869438886642456,64.233.185.207,10.193.107.99,443,57912,52,0
61.86946892738342,10.193.107.99,64.233.185.207,57912,443,1290,0
61.869499921798706,10.193.107.99,64.233.185.207,57912,443,1290,0
61.86954879760742,64.233.185.207,10.193.107.99,443,57912,52,0
61.8695809841156,10.193.107.99,64.233.185.207,57912,443,1290,0
61.86960697174072,10.193.107.99,64.233.185.207,57912,443,1290,0
61.869619846343994,64.233.185.207,10.193.107.99,443,57912,52,0
61.86963081359863,64.233.185.207,10.193.107.99,443,57912,52,0
61.869645833969116,64.233.185.207,10.193.107.99,443,57912,52,0
61.869791984558105,10.193.107.99,64.233.185.207,57912,443,1290,0
61.86982178688049,10.193.107.99,64.233.185.207,57912,443,1290,0
61.869903802871704,10.193.107.99,64.233.185.207,57912,443,1290,0
61.86993598937988,10.193.107.99,64.233.185.207,57912,443,1290,0
61.86998391151428,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87002992630005,10.193.107.99,64.233.185.207,57912,443,1290,0
61.870121002197266,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87016797065735,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87018394470215,64.233.185.207,10.193.107.99,443,57912,52,0
61.8702118396759,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87023878097534,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87028980255127,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87031292915344,64.233.185.207,10.193.107.99,443,57912,52,0
61.870325803756714,64.233.185.207,10.193.107.99,443,57912,52,0
61.870452880859375,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87048387527466,10.193.107.99,64.233.185.207,57912,443,1290,0
61.8705108165741,10.193.107.99,64.233.185.207,57912,443,1290,0
61.870543003082275,10.193.107.99,64.233.185.207,57912,443,1290,0
61.870574951171875,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87059688568115,64.233.185.207,10.193.107.99,443,57912,52,0
61.8706259727478,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87065291404724,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87067985534668,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87070679664612,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87083578109741,64.233.185.207,10.193.107.99,443,57912,52,0
61.87086486816406,10.193.107.99,64.233.185.207,57912,443,1290,0
61.8708930015564,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87090587615967,64.233.185.207,10.193.107.99,443,57912,52,0
61.87093687057495,10.193.107.99,64.233.185.207,57912,443,1290,0
61.8710777759552,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87110781669617,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87113881111145,10.193.107.99,64.233.185.207,57912,443,1290,0
61.871153831481934,64.233.185.207,10.193.107.99,443,57912,52,0
61.87116599082947,64.233.185.207,10.193.107.99,443,57912,52,0
61.87117791175842,64.233.185.207,10.193.107.99,443,57912,52,0
61.8714919090271,10.193.107.99,64.233.185.207,57912,443,1290,0
61.871519804000854,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87155079841614,10.193.107.99,64.233.185.207,57912,443,1290,0
61.871577978134155,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87160396575928,10.193.107.99,64.233.185.207,57912,443,1290,0
61.871630907058716,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87164378166199,64.233.185.207,10.193.107.99,443,57912,52,0
61.87165594100952,64.233.185.207,10.193.107.99,443,57912,52,0
61.87177085876465,64.233.185.207,10.193.107.99,443,57912,52,0
61.8717999458313,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87225794792175,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87230587005615,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87234091758728,10.193.107.99,64.233.185.207,57912,443,1290,0
61.872368812561035,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87239599227905,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87242293357849,10.193.107.99,64.233.185.207,57912,443,1290,0
61.872450828552246,10.193.107.99,64.233.185.207,57912,443,1290,0
61.872477769851685,10.193.107.99,64.233.185.207,57912,443,1290,0
61.8725049495697,10.193.107.99,64.233.185.207,57912,443,1290,0
61.872517824172974,64.233.185.207,10.193.107.99,443,57912,52,0
61.87252998352051,64.233.185.207,10.193.107.99,443,57912,52,0
61.87255597114563,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87258291244507,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87260890007019,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87263488769531,10.193.107.99,64.233.185.207,57912,443,1290,0
61.872660875320435,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87267279624939,64.233.185.207,10.193.107.99,443,57912,52,0
61.872697830200195,10.193.107.99,64.233.185.207,57912,443,1290,0
61.872967004776,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87299299240112,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87302279472351,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87303590774536,64.233.185.207,10.193.107.99,443,57912,52,0
61.8730628490448,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87308883666992,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87310194969177,64.233.185.207,10.193.107.99,443,57912,52,0
61.873127937316895,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87315487861633,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87318277359009,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87319588661194,64.233.185.207,10.193.107.99,443,57912,52,0
61.87322187423706,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87324786186218,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87327289581299,10.193.107.99,64.233.185.207,57912,443,1290,0
61.873286962509155,64.233.185.207,10.193.107.99,443,57912,52,0
61.87331199645996,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87333798408508,10.193.107.99,64.233.185.207,57912,443,1290,0
61.873350858688354,64.233.185.207,10.193.107.99,443,57912,52,0
61.87337589263916,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87373089790344,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87374687194824,64.233.185.207,10.193.107.99,443,57912,52,0
61.873772859573364,10.193.107.99,64.233.185.207,57912,443,1290,0
61.8737998008728,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87381386756897,64.233.185.207,10.193.107.99,443,57912,52,0
61.873825788497925,64.233.185.207,10.193.107.99,443,57912,52,0
61.873838901519775,64.233.185.207,10.193.107.99,443,57912,52,0
61.87387800216675,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87390685081482,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87393283843994,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87395977973938,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87398600578308,10.193.107.99,64.233.185.207,57912,443,1290,0
61.8740119934082,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87403893470764,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87406396865845,10.193.107.99,64.233.185.207,57912,443,1290,0
61.874090909957886,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87410378456116,64.233.185.207,10.193.107.99,443,57912,52,0
61.87412881851196,10.193.107.99,64.233.185.207,57912,443,1290,0
61.874154806137085,10.193.107.99,64.233.185.207,57912,443,1290,0
61.8741819858551,10.193.107.99,64.233.185.207,57912,443,1290,0
61.874403953552246,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87443280220032,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87444591522217,64.233.185.207,10.193.107.99,443,57912,52,0
61.87447190284729,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87449884414673,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87452578544617,10.193.107.99,64.233.185.207,57912,443,1290,0
61.8745379447937,64.233.185.207,10.193.107.99,443,57912,52,0
61.87456297874451,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87459087371826,10.193.107.99,64.233.185.207,57912,443,1290,0
61.874616861343384,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87462878227234,64.233.185.207,10.193.107.99,443,57912,52,0
61.874653816223145,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87468099594116,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87469291687012,64.233.185.207,10.193.107.99,443,57912,52,0
61.874703884124756,64.233.185.207,10.193.107.99,443,57912,52,0
61.874714851379395,64.233.185.207,10.193.107.99,443,57912,52,0
61.87474083900452,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87476587295532,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87479281425476,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87481880187988,10.193.107.99,64.233.185.207,57912,443,1290,0
61.874844789505005,10.193.107.99,64.233.185.207,57912,443,1290,0
61.875006914138794,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87503385543823,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87506079673767,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87507390975952,64.233.185.207,10.193.107.99,443,57912,52,0
61.875099897384644,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87512493133545,10.193.107.99,64.233.185.207,57912,443,1290,0
61.875136852264404,64.233.185.207,10.193.107.99,443,57912,52,0
61.875162839889526,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87518882751465,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87520098686218,64.233.185.207,10.193.107.99,443,57912,52,0
61.87521290779114,64.233.185.207,10.193.107.99,443,57912,52,0
61.87522482872009,64.233.185.207,10.193.107.99,443,57912,52,0
61.875250816345215,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87527680397034,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87530779838562,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87533378601074,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87536096572876,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87538695335388,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87541198730469,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87542486190796,64.233.185.207,10.193.107.99,443,57912,52,0
61.87545084953308,10.193.107.99,64.233.185.207,57912,443,1290,0
61.8755989074707,64.233.185.207,10.193.107.99,443,57912,52,0
61.875611782073975,64.233.185.207,10.193.107.99,443,57912,52,0
61.8756377696991,10.193.107.99,64.233.185.207,57912,443,1290,0
61.875664949417114,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87569189071655,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87570381164551,64.233.185.207,10.193.107.99,443,57912,52,0
61.875730991363525,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87574291229248,64.233.185.207,10.193.107.99,443,57912,52,0
61.87578082084656,10.193.107.99,64.233.185.207,57912,443,1290,0
61.875818967819214,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87584686279297,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87587380409241,10.193.107.99,64.233.185.207,57912,443,1290,0
61.875892877578735,64.233.185.207,10.193.107.99,443,57912,52,0
61.87591886520386,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87594485282898,10.193.107.99,64.233.185.207,57912,443,1290,0
61.8759708404541,10.193.107.99,64.233.185.207,57912,443,1290,0
61.8759880065918,64.233.185.207,10.193.107.99,443,57912,52,0
61.87601399421692,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87606978416443,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87608480453491,64.233.185.207,10.193.107.99,443,57912,52,0
61.876112937927246,10.193.107.99,64.233.185.207,57912,443,1290,0
61.876139879226685,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87615180015564,64.233.185.207,10.193.107.99,443,57912,52,0
61.876168966293335,64.233.185.207,10.193.107.99,443,57912,52,0
61.876181840896606,64.233.185.207,10.193.107.99,443,57912,52,0
61.87620782852173,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87623476982117,10.193.107.99,64.233.185.207,57912,443,1290,0
61.876261949539185,10.193.107.99,64.233.185.207,57912,443,1290,0
61.8762948513031,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87632083892822,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87634587287903,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87646698951721,64.233.185.207,10.193.107.99,443,57912,52,0
61.876492977142334,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87655282020569,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87659478187561,64.233.185.207,10.193.107.99,443,57912,52,0
61.87662386894226,10.193.107.99,64.233.185.207,57912,443,1290,0
61.876652002334595,10.193.107.99,64.233.185.207,57912,443,1290,0
61.876664876937866,64.233.185.207,10.193.107.99,443,57912,52,0
61.87668991088867,10.193.107.99,64.233.185.207,57912,443,1290,0
61.876715898513794,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87674283981323,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87676978111267,10.193.107.99,64.233.185.207,57912,443,1290,0
61.876781940460205,64.233.185.207,10.193.107.99,443,57912,52,0
61.87680792808533,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87683391571045,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87688183784485,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87690186500549,64.233.185.207,10.193.107.99,443,57912,52,0
61.87693190574646,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87696194648743,10.193.107.99,64.233.185.207,57912,443,1290,0
61.876975774765015,64.233.185.207,10.193.107.99,443,57912,52,0
61.877004861831665,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87703084945679,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87706184387207,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87707495689392,64.233.185.207,10.193.107.99,443,57912,52,0
61.877105951309204,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87713098526001,10.193.107.99,64.233.185.207,57912,443,1290,0
61.8771448135376,64.233.185.207,10.193.107.99,443,57912,52,0
61.877174854278564,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87720084190369,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87722897529602,10.193.107.99,64.233.185.207,57912,443,1290,0
61.877240896224976,64.233.185.207,10.193.107.99,443,57912,52,0
61.877293825149536,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87732195854187,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87733483314514,64.233.185.207,10.193.107.99,443,57912,52,0
61.87735986709595,10.193.107.99,64.233.185.207,57912,443,1290,0
61.877389907836914,10.193.107.99,64.233.185.207,57912,443,1290,0
61.877415895462036,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87751078605652,64.233.185.207,10.193.107.99,443,57912,52,0
61.8775429725647,10.193.107.99,64.233.185.207,57912,443,1290,0
61.877580881118774,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87759590148926,64.233.185.207,10.193.107.99,443,57912,52,0
61.87762188911438,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87765192985535,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87766480445862,64.233.185.207,10.193.107.99,443,57912,52,0
61.87767696380615,64.233.185.207,10.193.107.99,443,57912,52,0
61.877702951431274,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87774300575256,10.193.107.99,64.233.185.207,57912,443,1290,0
61.877811908721924,10.193.107.99,64.233.185.207,57912,443,1290,0
61.877840995788574,10.193.107.99,64.233.185.207,57912,443,1290,0
61.877853870391846,64.233.185.207,10.193.107.99,443,57912,52,0
61.87788486480713,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87797784805298,10.193.107.99,64.233.185.207,57912,443,1290,0
61.878002882003784,64.233.185.207,10.193.107.99,443,57912,52,0
61.878031969070435,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87806487083435,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87807893753052,64.233.185.207,10.193.107.99,443,57912,52,0
61.87819695472717,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87822484970093,10.193.107.99,64.233.185.207,57912,443,1290,0
61.8782639503479,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87831091880798,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87834095954895,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87835383415222,64.233.185.207,10.193.107.99,443,57912,52,0
61.878384828567505,10.193.107.99,64.233.185.207,57912,443,1290,0
61.878437995910645,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87847399711609,64.233.185.207,10.193.107.99,443,57912,52,0
61.87850594520569,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87853479385376,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87856197357178,64.233.185.207,10.193.107.99,443,57912,52,0
61.878726959228516,10.193.107.99,64.233.185.207,57912,443,1290,0
61.878741979599,64.233.185.207,10.193.107.99,443,57912,52,0
61.87876892089844,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87879490852356,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87882590293884,10.193.107.99,64.233.185.207,57912,443,1290,0
61.878838777542114,64.233.185.207,10.193.107.99,443,57912,52,0
61.87893891334534,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87897491455078,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87898778915405,64.233.185.207,10.193.107.99,443,57912,52,0
61.87901496887207,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87904691696167,10.193.107.99,64.233.185.207,57912,443,1290,0
61.879074811935425,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87908697128296,64.233.185.207,10.193.107.99,443,57912,52,0
61.87918186187744,64.233.185.207,10.193.107.99,443,57912,52,0
61.87956690788269,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87959694862366,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87962889671326,10.193.107.99,64.233.185.207,57912,443,1290,0
61.879655838012695,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87968182563782,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87969493865967,64.233.185.207,10.193.107.99,443,57912,52,0
61.87972092628479,10.193.107.99,64.233.185.207,57912,443,1290,0
61.879745960235596,10.193.107.99,64.233.185.207,57912,443,1290,0
61.879759788513184,64.233.185.207,10.193.107.99,443,57912,52,0
61.879785776138306,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87981200218201,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87982487678528,64.233.185.207,10.193.107.99,443,57912,52,0
61.879849910736084,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87988090515137,10.193.107.99,64.233.185.207,57912,443,1290,0
61.87990689277649,10.193.107.99,64.233.185.207,57912,443,1290,0
61.88017296791077,64.233.185.207,10.193.107.99,443,57912,52,0
61.880204916000366,10.193.107.99,64.233.185.207,57912,443,1290,0
61.880231857299805,10.193.107.99,64.233.185.207,57912,443,1290,0
61.88025879859924,10.193.107.99,64.233.185.207,57912,443,1290,0
61.88027095794678,64.233.185.207,10.193.107.99,443,57912,52,0
61.88028287887573,64.233.185.207,10.193.107.99,443,57912,52,0
61.88029479980469,64.233.185.207,10.193.107.99,443,57912,52,0
61.88033580780029,10.193.107.99,64.233.185.207,57912,443,1290,0
61.88037085533142,10.193.107.99,64.233.185.207,57912,443,1290,0
61.88039779663086,10.193.107.99,64.233.185.207,57912,443,1290,0
61.88042879104614,10.193.107.99,64.233.185.207,57912,443,1290,0
61.88045692443848,10.193.107.99,64.233.185.207,57912,443,1290,0
61.8804829120636,10.193.107.99,64.233.185.207,57912,443,1290,0
61.880507946014404,10.193.107.99,64.233.185.207,57912,443,1290,0
61.880533933639526,10.193.107.99,64.233.185.207,57912,443,1290,0
61.8805468082428,64.233.185.207,10.193.107.99,443,57912,52,0
61.8805718421936,10.193.107.99,64.233.185.207,57912,443,1290,0
61.88098692893982,10.193.107.99,64.233.185.207,57912,443,1290,0
61.881000995635986,64.233.185.207,10.193.107.99,443,57912,52,0
61.881032943725586,10.193.107.99,64.233.185.207,57912,443,1290,0
61.88106083869934,10.193.107.99,64.233.185.207,57912,443,1290,0
61.88107395172119,64.233.185.207,10.193.107.99,443,57912,52,0
61.881098985672,10.193.107.99,64.233.185.207,57912,443,1290,0
61.88112497329712,10.193.107.99,64.233.185.207,57912,443,1290,0
61.88115477561951,10.193.107.99,64.233.185.207,57912,443,1290,0
61.88118577003479,10.193.107.99,64.233.185.207,57912,443,1290,0
61.88119888305664,64.233.185.207,10.193.107.99,443,57912,52,0
61.88122582435608,10.193.107.99,64.233.185.207,57912,443,1290,0
61.8812518119812,10.193.107.99,64.233.185.207,57912,443,1290,0
61.88126492500305,64.233.185.207,10.193.107.99,443,57912,52,0
61.88131785392761,10.193.107.99,64.233.185.207,57912,443,1290,0
61.88134789466858,10.193.107.99,64.233.185.207,57912,443,1290,0
61.88137483596802,64.233.185.207,10.193.107.99,443,57912,52,0
61.8813898563385,64.233.185.207,10.193.107.99,443,57912,52,0
61.881417989730835,10.193.107.99,64.233.185.207,57912,443,1290,0
61.88144397735596,10.193.107.99,64.233.185.207,57912,443,1290,0
61.88146996498108,10.193.107.99,64.233.185.207,57912,443,1290,0
61.88172483444214,10.193.107.99,64.233.185.207,57912,443,1290,0
61.88175296783447,10.193.107.99,64.233.185.207,57912,443,1290,0
61.88177990913391,10.193.107.99,64.233.185.207,57912,443,1290,0
61.88179397583008,64.233.185.207,10.193.107.99,443,57912,52,0
61.881826877593994,10.193.107.99,64.233.185.207,57912,443,1290,0
61.881852865219116,10.193.107.99,64.233.185.207,57912,443,1290,0
61.88186478614807,64.233.185.207,10.193.107.99,443,57912,52,0
61.88189387321472,10.193.107.99,64.233.185.207,57912,443,1290,0
61.88192391395569,10.193.107.99,64.233.185.207,57912,443,1290,0
61.881937980651855,64.233.185.207,10.193.107.99,443,57912,52,0
61.88196396827698,10.193.107.99,64.233.185.207,57912,443,1290,0
61.88198900222778,10.193.107.99,64.233.185.207,57912,443,1290,0
61.88200092315674,64.233.185.207,10.193.107.99,443,57912,52,0
61.88202691078186,10.193.107.99,64.233.185.207,57912,443,1290,0
61.88206887245178,10.193.107.99,64.233.185.207,57912,443,1290,0
61.8821017742157,10.193.107.99,64.233.185.207,57912,443,1290,0
61.8821280002594,10.193.107.99,64.233.185.207,57912,443,1290,0
61.882139921188354,64.233.185.207,10.193.107.99,443,57912,52,0
61.88215184211731,64.233.185.207,10.193.107.99,443,57912,52,0
61.88216280937195,64.233.185.207,10.193.107.99,443,57912,52,0
61.88217496871948,64.233.185.207,10.193.107.99,443,57912,52,0
61.8824348449707,10.193.107.99,64.233.185.207,57912,443,1290,0
61.88246178627014,10.193.107.99,64.233.185.207,57912,443,1290,0
61.88248896598816,10.193.107.99,64.233.185.207,57912,443,1290,0
61.882516860961914,10.193.107.99,64.233.185.207,57912,443,1290,0
61.882542848587036,10.193.107.99,64.233.185.207,57912,443,1290,0
61.88257384300232,10.193.107.99,64.233.185.207,57912,443,1290,0
61.88260078430176,10.193.107.99,64.233.185.207,57912,443,1290,0
61.882627964019775,10.193.107.99,64.233.185.207,57912,443,1290,0
61.882659912109375,10.193.107.99,64.233.185.207,57912,443,1290,0
61.88267397880554,64.233.185.207,10.193.107.99,443,57912,52,0
61.88270092010498,10.193.107.99,64.233.185.207,57912,443,1290,0
61.88272786140442,10.193.107.99,64.233.185.207,57912,443,1290,0
61.88274097442627,64.233.185.207,10.193.107.99,443,57912,52,0
61.88276696205139,10.193.107.99,64.233.185.207,57912,443,1290,0
