src_ip,dst_ip,src_port,dst_port,length,inter_arrival_time,rolling_avg_length,seq_num,header_len,is_malicious
10.193.107.99,17.57.144.38,57373,5223,82,0.0,82.0,1,52,1
17.57.144.38,10.193.107.99,5223,57373,78,5.602836608886719e-05,80.0,1,52,0
10.193.107.99,17.57.144.38,57373,5223,52,4.410743713378906e-05,70.66666666666667,31,52,0
10.193.107.99,17.57.144.38,57373,5223,92,5.007879018783569,76.0,31,52,1
17.57.144.38,10.193.107.99,5223,57373,76,3.1948089599609375e-05,76.0,27,52,0
10.193.107.99,17.57.144.38,57373,5223,52,1.9073486328125e-05,72.0,71,52,0
10.193.107.99,17.248.201.70,57664,443,64,4.007501840591431,70.85714285714286,0,64,0
17.248.201.70,10.193.107.99,443,57664,60,0.00044417381286621094,69.5,0,60,0
10.193.107.99,17.248.201.70,57664,443,52,1.9788742065429688e-05,67.55555555555556,1,52,0
10.193.107.99,17.248.201.70,57664,443,569,2.2172927856445312e-05,117.7,1,52,0
17.248.201.70,10.193.107.99,443,57664,52,1.3828277587890625e-05,114.7,1,52,0
17.248.201.70,10.193.107.99,443,57664,1290,0.0003330707550048828,235.9,1,52,0
17.248.201.70,10.193.107.99,443,57664,1290,4.1961669921875e-05,359.7,1239,52,0
17.248.201.70,10.193.107.99,443,57664,1290,0.00011301040649414062,479.5,2477,52,0
17.248.201.70,10.193.107.99,443,57664,434,2.09808349609375e-05,515.3,3715,52,0
17.248.201.70,10.193.107.99,443,57664,1290,3.0040740966796875e-05,639.1,4097,52,0
17.248.201.70,10.193.107.99,443,57664,734,0.0001990795135498047,706.1,5335,52,0
10.193.107.99,17.248.201.70,57664,443,52,0.0002009868621826172,705.3,518,52,0
10.193.107.99,17.248.201.70,57664,443,52,1.5020370483398438e-05,705.3,518,52,0
10.193.107.99,17.248.201.70,57664,443,116,0.0013320446014404297,660.0,518,52,0
17.248.201.70,10.193.107.99,443,57664,52,0.00013589859008789062,660.0,6017,52,0
17.248.201.70,10.193.107.99,443,57664,339,4.601478576660156e-05,564.9,6017,52,0
17.248.201.70,10.193.107.99,443,57664,339,0.00029206275939941406,469.8,6304,52,0
17.248.201.70,10.193.107.99,443,57664,114,3.790855407714844e-05,352.2,6591,52,0
10.193.107.99,17.248.201.70,57664,443,52,0.00010895729064941406,314.0,582,52,0
10.193.107.99,17.248.201.70,57664,443,1161,7.295608520507812e-05,301.1,582,52,0
17.248.201.70,10.193.107.99,443,57664,52,0.00032210350036621094,232.9,6653,52,0
17.248.201.70,10.193.107.99,443,57664,83,2.288818359375e-05,236.0,6653,52,0
10.193.107.99,17.248.201.70,57664,443,821,0.0003139972686767578,312.9,1691,52,0
10.193.107.99,17.248.201.70,57664,443,52,0.00010514259338378906,306.5,2460,52,0
17.248.201.70,10.193.107.99,443,57664,52,0.0003190040588378906,306.5,6684,52,0
10.193.107.99,104.110.177.175,57665,443,64,0.0005090236663818359,279.0,0,64,0
10.193.107.99,199.232.75.6,57666,443,64,0.00012302398681640625,251.5,0,64,0
104.110.177.175,10.193.107.99,443,57665,60,1.5974044799804688e-05,246.1,0,60,0
10.193.107.99,104.110.177.175,57665,443,52,1.5020370483398438e-05,246.1,1,52,0
10.193.107.99,104.110.177.175,57665,443,569,0.00026297569274902344,186.9,1,52,0
104.110.177.175,10.193.107.99,443,57665,52,2.193450927734375e-05,186.9,1,52,0
104.110.177.175,10.193.107.99,443,57665,1290,0.0002300739288330078,307.6,1,52,0
104.110.177.175,10.193.107.99,443,57665,1290,3.3855438232421875e-05,354.5,1239,52,0
104.110.177.175,10.193.107.99,443,57665,1097,0.00018906593322753906,459.0,2477,52,0
10.193.107.99,104.110.177.175,57665,443,52,1.811981201171875e-05,459.0,518,52,0
10.193.107.99,104.110.177.175,57665,443,52,0.00011086463928222656,457.8,518,52,0
199.232.75.6,10.193.107.99,443,57666,60,2.002716064453125e-05,457.4,0,60,0
10.193.107.99,199.232.75.6,57666,443,52,1.5020370483398438e-05,456.6,1,52,0
10.193.107.99,199.232.75.6,57666,443,569,0.0003609657287597656,508.3,1,52,0
199.232.75.6,10.193.107.99,443,57666,52,0.00026798248291015625,456.6,1,52,0
199.232.75.6,10.193.107.99,443,57666,1290,7.510185241699219e-05,580.4,1,52,0
199.232.75.6,10.193.107.99,443,57666,1290,7.891654968261719e-05,580.4,1239,52,0
199.232.75.6,10.193.107.99,443,57666,1290,0.00013303756713867188,580.4,2477,52,0
199.232.75.6,10.193.107.99,443,57666,1290,0.00015592575073242188,599.7,3715,52,0
199.232.75.6,10.193.107.99,443,57666,594,5.602836608886719e-05,653.9,4953,52,0
10.193.107.99,199.232.75.6,57666,443,52,4.00543212890625e-05,653.9,518,52,0
10.193.107.99,199.232.75.6,57666,443,52,0.0001380443572998047,653.1,518,52,0
10.193.107.99,104.110.177.175,57665,443,132,0.00028586387634277344,661.1,518,52,0
104.110.177.175,10.193.107.99,443,57665,52,0.00014901161193847656,609.4,3522,52,0
104.110.177.175,10.193.107.99,443,57665,339,5.1975250244140625e-05,638.1,3522,52,0
104.110.177.175,10.193.107.99,443,57665,339,4.315376281738281e-05,543.0,3809,52,0
10.193.107.99,104.110.177.175,57665,443,450,8.702278137207031e-05,459.0,598,52,0
10.193.107.99,104.110.177.175,57665,443,52,3.4809112548828125e-05,335.2,996,52,0
104.110.177.175,10.193.107.99,443,57665,1290,0.0001480579376220703,335.2,4096,52,0
104.110.177.175,10.193.107.99,443,57665,775,5.602836608886719e-05,353.3,5334,52,0
10.193.107.99,104.110.177.175,57665,443,52,4.100799560546875e-05,353.3,996,52,0
10.193.107.99,199.232.75.6,57666,443,52,0.0006680488586425781,353.3,518,52,0
17.248.201.70,10.193.107.99,443,57664,786,4.696846008300781e-05,418.7,6684,52,0
10.193.107.99,17.248.201.70,57664,443,52,1.9073486328125e-05,418.7,2460,52,0
199.232.75.6,10.193.107.99,443,57666,52,0.0002899169921875,390.0,5495,52,0
199.232.75.6,10.193.107.99,443,57666,76,1.6927719116210938e-05,363.7,5495,52,0
199.232.75.6,10.193.107.99,443,57666,52,0.0010139942169189453,323.9,5519,52,0
10.193.107.99,199.232.75.6,57666,443,40,0.00046896934509277344,322.7,519,40,0
10.193.107.99,199.232.75.6,57666,443,40,0.0002181529998779297,197.7,519,40,0
10.193.107.99,17.23.96.10,57667,443,64,3.01151704788208,126.6,0,64,0
17.23.96.10,10.193.107.99,443,57667,60,3.0994415283203125e-05,127.4,0,60,0
10.193.107.99,17.23.96.10,57667,443,52,0.0002110004425048828,127.4,1,52,0
10.193.107.99,17.23.96.10,57667,443,569,6.198883056640625e-05,105.7,1,52,0
17.23.96.10,10.193.107.99,443,57667,52,3.2901763916015625e-05,105.7,1,52,0
17.23.96.10,10.193.107.99,443,57667,1290,0.0002129077911376953,229.5,1,52,0
17.23.96.10,10.193.107.99,443,57667,1290,7.605552673339844e-05,350.9,1239,52,0
17.23.96.10,10.193.107.99,443,57667,1290,8.20159912109375e-05,474.7,2477,52,0
17.23.96.10,10.193.107.99,443,57667,164,4.1961669921875e-05,487.1,3715,52,0
10.193.107.99,17.23.96.10,57667,443,52,8.416175842285156e-05,488.3,518,52,0
10.193.107.99,17.23.96.10,57667,443,52,3.4809112548828125e-05,487.1,518,52,0
10.193.107.99,17.23.96.10,57667,443,145,4.7206878662109375e-05,495.6,518,52,0
17.23.96.10,10.193.107.99,443,57667,103,0.00018787384033203125,500.7,3827,52,0
10.193.107.99,17.23.96.10,57667,443,52,4.291534423828125e-05,449.0,611,52,0
10.193.107.99,17.23.96.10,57667,443,643,5.7220458984375e-05,508.1,611,52,0
17.23.96.10,10.193.107.99,443,57667,52,3.4809112548828125e-05,384.3,3878,52,0
17.23.96.10,10.193.107.99,443,57667,1290,0.0003981590270996094,384.3,3878,52,0
17.23.96.10,10.193.107.99,443,57667,1290,7.700920104980469e-05,384.3,5116,52,0
17.23.96.10,10.193.107.99,443,57667,1290,0.00021696090698242188,496.9,6354,52,0
17.23.96.10,10.193.107.99,443,57667,1290,7.390975952148438e-05,620.7,7592,52,0
17.23.96.10,10.193.107.99,443,57667,1290,7.915496826171875e-05,744.5,8830,52,0
17.23.96.10,10.193.107.99,443,57667,1290,7.200241088867188e-05,859.0,10068,52,0
17.23.96.10,10.193.107.99,443,57667,1290,7.390975952148438e-05,977.7,11306,52,0
17.23.96.10,10.193.107.99,443,57667,1290,7.104873657226562e-05,1101.5,12544,52,0
17.23.96.10,10.193.107.99,443,57667,1290,0.0002429485321044922,1166.2,13782,52,0
17.23.96.10,10.193.107.99,443,57667,1290,7.486343383789062e-05,1290.0,15020,52,0
10.193.107.99,17.23.96.10,57667,443,52,3.314018249511719e-05,1166.2,1202,52,0
10.193.107.99,17.23.96.10,57667,443,52,3.1948089599609375e-05,1042.4,1202,52,0
10.193.107.99,17.23.96.10,57667,443,52,3.790855407714844e-05,918.6,1202,52,0
10.193.107.99,17.23.96.10,57667,443,52,0.00014710426330566406,794.8,1202,52,0
17.23.96.10,10.193.107.99,443,57667,1290,1.002013921737671,794.8,16258,52,0
17.23.96.10,10.193.107.99,443,57667,1290,6.318092346191406e-05,794.8,17496,52,0
17.23.96.10,10.193.107.99,443,57667,1290,3.886222839355469e-05,794.8,18734,52,0
17.23.96.10,10.193.107.99,443,57667,1290,3.910064697265625e-05,794.8,19972,52,0
17.23.96.10,10.193.107.99,443,57667,1290,3.600120544433594e-05,794.8,21210,52,0
17.23.96.10,10.193.107.99,443,57667,1290,3.3855438232421875e-05,794.8,22448,52,0
17.23.96.10,10.193.107.99,443,57667,1290,0.00036406517028808594,918.6,23686,52,0
17.23.96.10,10.193.107.99,443,57667,1290,0.00034499168395996094,1042.4,24924,52,0
17.23.96.10,10.193.107.99,443,57667,1290,3.814697265625e-05,1166.2,26162,52,0
17.23.96.10,10.193.107.99,443,57667,1290,3.4809112548828125e-05,1290.0,27400,52,0
17.23.96.10,10.193.107.99,443,57667,1290,3.409385681152344e-05,1290.0,28638,52,0
17.23.96.10,10.193.107.99,443,57667,1290,0.00019407272338867188,1290.0,29876,52,0
17.23.96.10,10.193.107.99,443,57667,1290,4.291534423828125e-05,1290.0,31114,52,0
17.23.96.10,10.193.107.99,443,57667,1290,9.703636169433594e-05,1290.0,32352,52,0
17.23.96.10,10.193.107.99,443,57667,300,2.384185791015625e-05,1191.0,33590,52,0
10.193.107.99,17.23.96.10,57667,443,52,2.2172927856445312e-05,1067.2,1202,52,0
10.193.107.99,17.23.96.10,57667,443,52,1.5974044799804688e-05,943.4,1202,52,0
10.193.107.99,17.23.96.10,57667,443,52,0.0002410411834716797,819.6,1202,52,0
10.193.107.99,17.23.96.10,57667,443,52,1.5974044799804688e-05,695.8,1202,52,0
10.193.107.99,17.23.96.15,57668,443,64,0.0006859302520751953,573.2,0,64,0
17.23.96.15,10.193.107.99,443,57668,60,1.811981201171875e-05,450.2,0,60,0
10.193.107.99,17.23.96.15,57668,443,52,1.2874603271484375e-05,326.4,1,52,0
10.193.107.99,17.23.96.15,57668,443,569,1.9073486328125e-05,254.3,1,52,0
17.23.96.15,10.193.107.99,443,57668,52,0.0004990100860595703,130.5,1,52,0
17.23.96.15,10.193.107.99,443,57668,1290,3.2901763916015625e-05,229.5,1,52,0
17.23.96.15,10.193.107.99,443,57668,1290,3.409385681152344e-05,353.3,1239,52,0
17.23.96.15,10.193.107.99,443,57668,1290,0.0002930164337158203,477.1,2477,52,0
17.23.96.15,10.193.107.99,443,57668,164,0.00012683868408203125,488.3,3715,52,0
10.193.107.99,17.23.96.15,57668,443,52,1.811981201171875e-05,488.3,518,52,0
10.193.107.99,17.23.96.15,57668,443,52,1.1920928955078125e-05,487.1,518,52,0
10.193.107.99,17.23.96.15,57668,443,145,0.0003330707550048828,495.6,518,52,0
17.23.96.15,10.193.107.99,443,57668,103,1.9073486328125e-05,500.7,3827,52,0
10.193.107.99,17.23.96.15,57668,443,52,0.00031495094299316406,449.0,611,52,0
10.193.107.99,17.23.96.15,57668,443,1275,8.797645568847656e-05,571.3,611,52,0
17.23.96.15,10.193.107.99,443,57668,52,3.2901763916015625e-05,447.5,3878,52,0
10.193.107.99,17.23.96.15,57668,443,435,0.0002281665802001953,362.0,1834,52,0
17.23.96.15,10.193.107.99,443,57668,52,0.0005478858947753906,238.2,3878,52,0
17.23.96.15,10.193.107.99,443,57668,912,0.00020503997802734375,313.0,3878,52,0
10.193.107.99,17.23.96.15,57668,443,52,2.288818359375e-05,313.0,2217,52,0
17.253.13.144,10.193.107.99,443,57653,76,1.0026240348815918,315.4,1,52,0
17.253.13.144,10.193.107.99,443,57653,52,3.600120544433594e-05,306.1,25,52,0
17.253.13.144,10.193.107.99,443,57653,52,3.0994415283203125e-05,301.0,25,52,0
10.193.107.99,17.253.13.144,57653,443,52,3.314018249511719e-05,301.0,1,52,0
10.193.107.99,17.253.13.144,57653,443,76,3.2901763916015625e-05,181.1,1,52,0
10.193.107.99,17.253.13.144,57653,443,52,3.0994415283203125e-05,181.1,25,52,0
17.253.13.144,10.193.107.99,443,57653,40,3.409385681152344e-05,141.6,26,40,0
10.193.107.99,17.253.13.136,57669,443,64,8.014250993728638,142.8,0,64,0
17.253.13.136,10.193.107.99,443,57669,60,3.2901763916015625e-05,57.6,0,60,0
10.193.107.99,17.253.13.136,57669,443,52,3.0994415283203125e-05,57.6,1,52,0
10.193.107.99,17.253.13.136,57669,443,569,5.1975250244140625e-05,106.9,1,52,0
17.253.13.136,10.193.107.99,443,57669,52,3.314018249511719e-05,106.9,1,52,0
17.253.13.136,10.193.107.99,443,57669,1290,7.390975952148438e-05,230.7,1,52,0
17.253.13.136,10.193.107.99,443,57669,1290,7.200241088867188e-05,354.5,1239,52,0
10.193.107.99,17.253.13.136,57669,443,52,3.1948089599609375e-05,352.1,518,52,0
17.253.13.136,10.193.107.99,443,57669,1290,7.009506225585938e-05,475.9,1239,52,0
10.193.107.99,17.253.13.136,57669,443,64,3.409385681152344e-05,478.3,518,64,0
17.253.13.136,10.193.107.99,443,57669,1136,6.389617919921875e-05,585.5,2477,52,0
10.193.107.99,17.253.13.136,57669,443,52,3.1948089599609375e-05,584.7,518,52,0
10.193.107.99,17.253.13.136,57669,443,116,4.315376281738281e-05,591.1,518,52,0
17.253.13.136,10.193.107.99,443,57669,52,9.679794311523438e-05,539.4,3561,52,0
10.193.107.99,17.253.13.136,57669,443,497,4.506111145019531e-05,583.9,582,52,0
17.253.13.136,10.193.107.99,443,57669,52,3.1948089599609375e-05,460.1,3561,52,0
17.253.13.136,10.193.107.99,443,57669,883,5.698204040527344e-05,419.4,3561,52,0
10.193.107.99,17.253.13.136,57669,443,52,3.0994415283203125e-05,419.4,1027,52,0
10.193.107.99,52.15.215.21,57670,443,64,1.001121997833252,296.8,0,64,0
52.15.215.21,10.193.107.99,443,57670,60,3.409385681152344e-05,296.4,0,60,0
10.193.107.99,52.15.215.21,57670,443,569,5.0067901611328125e-05,239.7,1,52,0
52.15.215.21,10.193.107.99,443,57670,52,3.1948089599609375e-05,239.7,1,52,0
52.15.215.21,10.193.107.99,443,57670,1290,7.605552673339844e-05,357.1,1,52,0
52.15.215.21,10.193.107.99,443,57670,1290,7.200241088867188e-05,480.9,1239,52,0
52.15.215.21,10.193.107.99,443,57670,1240,6.890296936035156e-05,555.2,2477,52,0
52.15.215.21,10.193.107.99,443,57670,1240,8.106231689453125e-05,674.0,2477,52,0
10.193.107.99,52.15.215.21,57670,443,52,3.2901763916015625e-05,590.9,518,52,0
10.193.107.99,52.15.215.21,57670,443,64,3.0994415283203125e-05,592.1,518,64,0
10.193.107.99,52.15.215.21,57670,443,116,3.409385681152344e-05,597.3,518,52,0
52.15.215.21,10.193.107.99,443,57670,52,8.988380432128906e-05,596.5,3665,52,0
10.193.107.99,52.15.215.21,57670,443,132,3.504753112792969e-05,552.8,582,52,0
52.15.215.21,10.193.107.99,443,57670,52,3.0994415283203125e-05,552.8,3665,52,0
52.15.215.21,10.193.107.99,443,57670,579,4.8160552978515625e-05,481.7,3665,52,0
10.193.107.99,52.15.215.21,57670,443,52,3.0994415283203125e-05,357.9,662,52,0
10.193.107.99,52.15.215.21,57670,443,83,2.9802322387695312e-05,242.2,662,52,0
52.15.215.21,10.193.107.99,443,57670,52,1.0008552074432373,123.4,4192,52,0
10.193.107.99,17.248.201.65,57671,443,64,0.0006809234619140625,124.6,0,64,0
17.248.201.65,10.193.107.99,443,57671,60,0.00016999244689941406,124.2,0,60,0
10.193.107.99,17.248.201.65,57671,443,52,0.00023102760314941406,117.8,1,52,0
10.193.107.99,17.248.201.65,57671,443,569,6.699562072753906e-05,169.5,1,52,0
17.248.201.65,10.193.107.99,443,57671,52,7.891654968261719e-05,161.5,1,52,0
17.248.201.65,10.193.107.99,443,57671,1290,8.606910705566406e-05,285.3,1,52,0
17.248.201.65,10.193.107.99,443,57671,1290,7.295608520507812e-05,356.4,1239,52,0
17.248.201.65,10.193.107.99,443,57671,1290,7.700920104980469e-05,480.2,2477,52,0
17.248.201.65,10.193.107.99,443,57671,434,5.3882598876953125e-05,515.3,3715,52,0
17.248.201.65,10.193.107.99,443,57671,1290,7.700920104980469e-05,639.1,4097,52,0
17.248.201.65,10.193.107.99,443,57671,1290,6.914138793945312e-05,761.7,5335,52,0
17.248.201.65,10.193.107.99,443,57671,321,4.38690185546875e-05,787.8,6573,52,0
10.193.107.99,17.248.201.70,57672,443,64,3.409385681152344e-05,789.0,0,64,0
10.193.107.99,17.248.201.65,57671,443,52,3.2901763916015625e-05,737.3,518,52,0
10.193.107.99,17.248.201.65,57671,443,52,3.218650817871094e-05,737.3,518,52,0
17.248.201.70,10.193.107.99,443,57672,60,3.0994415283203125e-05,614.3,0,60,0
10.193.107.99,17.248.201.70,57672,443,52,3.886222839355469e-05,490.5,1,52,0
10.193.107.99,17.248.201.70,57672,443,569,5.0067901611328125e-05,418.4,1,52,0
17.248.201.70,10.193.107.99,443,57672,52,4.00543212890625e-05,380.2,1,52,0
10.193.107.99,17.248.201.65,57671,443,145,3.600120544433594e-05,265.7,518,52,0
17.248.201.70,10.193.107.99,443,57672,1290,7.796287536621094e-05,265.7,1,52,0
17.248.201.70,10.193.107.99,443,57672,1290,7.104873657226562e-05,362.6,1239,52,0
17.248.201.70,10.193.107.99,443,57672,1290,7.390975952148438e-05,485.2,2477,52,0
17.248.201.70,10.193.107.99,443,57672,434,4.696846008300781e-05,523.4,3715,52,0
10.193.107.99,17.248.201.70,57672,443,52,3.314018249511719e-05,523.4,518,52,0
10.193.107.99,17.248.201.70,57672,443,52,3.1948089599609375e-05,522.6,518,52,0
17.248.201.70,10.193.107.99,443,57672,888,5.602836608886719e-05,606.2,4097,52,0
10.193.107.99,17.248.201.70,57672,443,52,3.1948089599609375e-05,554.5,518,52,0
17.248.201.65,10.193.107.99,443,57671,103,3.2901763916015625e-05,559.6,6842,52,0
10.193.107.99,17.248.201.65,57671,443,52,3.0994415283203125e-05,550.3,611,52,0
10.193.107.99,17.248.201.65,57671,443,1248,6.699562072753906e-05,546.1,611,52,0
10.193.107.99,104.110.177.175,57673,443,64,9.918212890625e-05,423.5,0,64,0
104.110.177.175,10.193.107.99,443,57673,60,3.0994415283203125e-05,300.5,0,60,0
10.193.107.99,104.110.177.175,57673,443,52,2.9802322387695312e-05,262.3,1,52,0
10.193.107.99,104.110.177.175,57673,443,569,4.7206878662109375e-05,314.0,1,52,0
104.110.177.175,10.193.107.99,443,57673,52,3.1948089599609375e-05,314.0,1,52,0
104.110.177.175,10.193.107.99,443,57673,1290,6.699562072753906e-05,354.2,1,52,0
104.110.177.175,10.193.107.99,443,57673,1290,7.700920104980469e-05,478.0,1239,52,0
104.110.177.175,10.193.107.99,443,57673,1096,6.389617919921875e-05,577.3,2477,52,0
17.248.201.65,10.193.107.99,443,57671,52,3.409385681152344e-05,577.3,6893,52,0
10.193.107.99,17.248.201.65,57671,443,595,5.698204040527344e-05,512.0,1807,52,0
10.193.107.99,104.110.177.175,57673,443,52,4.00543212890625e-05,510.8,518,52,0
10.193.107.99,104.110.177.175,57673,443,52,3.0040740966796875e-05,510.0,518,52,0
17.248.201.65,10.193.107.99,443,57671,52,3.1948089599609375e-05,510.0,6893,52,0
10.193.107.99,104.110.177.175,57673,443,132,3.504753112792969e-05,466.3,518,52,0
104.110.177.175,10.193.107.99,443,57673,52,3.1948089599609375e-05,466.3,3521,52,0
10.193.107.99,104.110.177.175,57673,443,452,4.291534423828125e-05,382.5,598,52,0
104.110.177.175,10.193.107.99,443,57673,339,4.00543212890625e-05,287.4,3521,52,0
104.110.177.175,10.193.107.99,443,57673,339,4.1961669921875e-05,211.7,3808,52,0
10.193.107.99,104.110.177.175,57673,443,52,3.0994415283203125e-05,211.7,998,52,0
104.110.177.175,10.193.107.99,443,57673,1290,6.794929504394531e-05,281.2,4095,52,0
104.110.177.175,10.193.107.99,443,57673,1290,7.104873657226562e-05,405.0,5333,52,0
104.110.177.175,10.193.107.99,443,57673,579,4.9114227294921875e-05,457.7,6571,52,0
10.193.107.99,104.110.177.175,57673,443,52,3.0994415283203125e-05,457.7,998,52,0
10.193.107.99,104.110.177.175,57673,443,52,2.9802322387695312e-05,449.7,998,52,0
10.193.107.99,17.248.201.70,57672,443,145,0.0001430511474609375,459.0,518,52,0
17.248.201.70,10.193.107.99,443,57672,103,0.00024008750915527344,424.1,4933,52,0
10.193.107.99,17.248.201.70,57672,443,52,0.00016307830810546875,395.4,611,52,0
10.193.107.99,17.248.201.70,57672,443,1192,7.200241088867188e-05,480.7,611,52,0
10.193.107.99,17.253.13.198,57674,443,64,3.1948089599609375e-05,481.9,0,64,0
10.193.107.99,17.253.13.136,57669,443,76,9.894371032714844e-05,360.5,1027,52,0
10.193.107.99,17.253.13.136,57669,443,52,3.0994415283203125e-05,236.7,1051,52,0
17.253.13.198,10.193.107.99,443,57674,60,3.1948089599609375e-05,184.8,0,60,0
10.193.107.99,17.253.13.198,57674,443,52,3.1948089599609375e-05,184.8,1,52,0
10.193.107.99,17.253.13.198,57674,443,569,4.9114227294921875e-05,236.5,1,52,0
17.253.13.136,10.193.107.99,443,57669,76,3.0994415283203125e-05,229.6,4392,52,0
17.253.13.136,10.193.107.99,443,57669,52,2.9087066650390625e-05,224.5,4416,52,0
10.193.107.99,17.253.13.136,57669,443,40,3.4809112548828125e-05,223.3,1051,40,0
10.193.107.99,17.253.13.136,57669,443,40,3.0040740966796875e-05,108.1,1051,40,0
10.193.107.99,17.253.13.142,57675,443,64,3.1948089599609375e-05,108.1,0,64,0
17.253.13.198,10.193.107.99,443,57674,52,3.409385681152344e-05,105.7,1,52,0
17.253.13.198,10.193.107.99,443,57674,1290,6.699562072753906e-05,229.5,1,52,0
17.253.13.198,10.193.107.99,443,57674,1290,6.890296936035156e-05,352.5,1239,52,0
17.253.13.198,10.193.107.99,443,57674,1079,7.009506225585938e-05,455.2,2477,52,0
17.253.13.142,10.193.107.99,443,57675,60,3.314018249511719e-05,404.3,0,60,0
10.193.107.99,17.253.13.198,57674,443,52,2.9802322387695312e-05,401.9,518,52,0
10.193.107.99,17.253.13.198,57674,443,52,4.100799560546875e-05,401.9,518,52,0
10.193.107.99,17.253.13.142,57675,443,52,3.218650817871094e-05,403.1,1,52,0
10.193.107.99,17.253.13.142,57675,443,569,4.887580871582031e-05,456.0,1,52,0
10.193.107.99,17.253.13.198,57674,443,116,3.504753112792969e-05,461.2,518,52,0
17.253.13.142,10.193.107.99,443,57675,52,2.8848648071289062e-05,461.2,1,52,0
17.253.13.142,10.193.107.99,443,57675,1290,7.009506225585938e-05,461.2,1,52,0
17.253.13.142,10.193.107.99,443,57675,1290,6.890296936035156e-05,461.2,1239,52,0
17.253.13.142,10.193.107.99,443,57675,1290,7.700920104980469e-05,482.3,2477,52,0
17.253.13.142,10.193.107.99,443,57675,438,4.506111145019531e-05,520.1,3715,52,0
17.248.201.70,10.193.107.99,443,57672,52,4.00543212890625e-05,520.1,4984,52,0
10.193.107.99,17.248.201.70,57672,443,404,4.291534423828125e-05,555.3,1751,52,0
10.193.107.99,17.253.13.142,57675,443,52,3.218650817871094e-05,555.3,518,52,0
10.193.107.99,17.253.13.142,57675,443,52,3.0994415283203125e-05,503.6,518,52,0
17.253.13.198,10.193.107.99,443,57674,545,4.38690185546875e-05,546.5,3504,52,0
17.248.201.70,10.193.107.99,443,57672,52,4.100799560546875e-05,546.5,4984,52,0
10.193.107.99,17.253.13.142,57675,443,116,3.409385681152344e-05,429.1,518,52,0
10.193.107.99,17.253.13.198,57674,443,1092,6.29425048828125e-05,409.3,582,52,0
10.193.107.99,17.253.13.142,57675,443,483,4.601478576660156e-05,328.6,582,52,0
17.253.13.198,10.193.107.99,443,57674,83,3.2901763916015625e-05,293.1,3997,52,0
10.193.107.99,17.253.13.198,57674,443,83,3.409385681152344e-05,296.2,1622,52,0
17.253.13.142,10.193.107.99,443,57675,52,3.0994415283203125e-05,261.0,4101,52,0
17.253.13.142,10.193.107.99,443,57675,898,6.389617919921875e-05,345.6,4101,52,0
10.193.107.99,17.253.13.142,57675,443,52,3.218650817871094e-05,345.6,1013,52,0
10.193.107.99,17.23.18.34,57676,443,64,3.2901763916015625e-05,297.5,0,64,0
17.248.201.65,10.193.107.99,443,57671,1290,6.890296936035156e-05,421.3,6893,52,0
17.248.201.65,10.193.107.99,443,57671,1290,7.009506225585938e-05,538.7,8131,52,0
17.248.201.65,10.193.107.99,443,57671,1290,0.0001590251922607422,558.5,9369,52,0
17.248.201.65,10.193.107.99,443,57671,1290,8.702278137207031e-05,639.2,10607,52,0
10.193.107.99,17.248.201.65,57671,443,52,3.695487976074219e-05,636.1,2350,52,0
10.193.107.99,17.248.201.65,57671,443,52,3.1948089599609375e-05,633.0,2350,52,0
17.248.201.65,10.193.107.99,443,57671,1051,7.295608520507812e-05,732.9,11845,52,0
10.193.107.99,17.248.201.65,57671,443,52,4.220008850097656e-05,648.3,2350,52,0
17.253.13.198,10.193.107.99,443,57674,372,4.696846008300781e-05,680.3,4028,52,0
10.193.107.99,17.253.13.198,57674,443,52,3.3855438232421875e-05,679.1,1653,52,0
10.193.107.99,17.23.18.34,57677,443,64,3.0994415283203125e-05,556.5,0,64,0
17.23.18.34,10.193.107.99,443,57676,60,0.00010895729064941406,433.5,0,60,0
10.193.107.99,17.23.18.34,57676,443,52,3.0994415283203125e-05,309.7,1,52,0
10.193.107.99,17.23.18.34,57676,443,569,4.8160552978515625e-05,237.6,1,52,0
10.193.107.99,17.23.18.34,57678,443,64,3.1948089599609375e-05,238.8,0,64,0
17.57.144.38,10.193.107.99,5223,57373,185,3.695487976074219e-05,252.1,51,52,1
17.57.144.38,10.193.107.99,5223,57373,78,3.1948089599609375e-05,154.8,184,52,0
10.193.107.99,17.57.144.38,57373,5223,52,3.814697265625e-05,154.8,71,52,0
10.193.107.99,17.57.144.38,57373,5223,84,3.3855438232421875e-05,126.0,71,52,0
17.248.201.70,10.193.107.99,443,57672,1290,7.82012939453125e-05,249.8,4984,52,0
17.248.201.70,10.193.107.99,443,57672,1290,7.295608520507812e-05,372.4,6222,52,0
17.248.201.70,10.193.107.99,443,57672,1290,7.700920104980469e-05,495.4,7460,52,0
17.248.201.70,10.193.107.99,443,57672,659,5.1975250244140625e-05,556.1,8698,52,0
17.23.18.34,10.193.107.99,443,57677,60,3.2901763916015625e-05,505.2,0,60,0
10.193.107.99,17.248.201.70,57672,443,52,3.0040740966796875e-05,504.0,2103,52,0
10.193.107.99,17.248.201.70,57672,443,52,3.0994415283203125e-05,490.7,2103,52,0
17.23.18.34,10.193.107.99,443,57676,52,3.600120544433594e-05,488.1,1,52,0
17.23.18.34,10.193.107.99,443,57676,1290,7.796287536621094e-05,611.9,1,52,0
